line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
31431,T007007,P0177,PR014,5.0,1073.25
31432,T007008,P0077,PR009,1.0,57.66
31433,T007009,P0094,PR013,5.0,176.35
31434,T007009,P0175,PR019,1.0,32.8
31435,T007009,P0041,PR006,4.0,146.32
31436,T007009,P0046,PR014,-5.0,-489.5
31437,T007009,P0041,PR014,2.0,73.16
31438,T007009,P0160,PR011,-3.0,
31439,T007010,P0133,,1.0,39.86
31440,T007010,P0168,PR004,3.0,246.24
31441,T007010,P0050,,4.0,38.91
31442,T007011,P0060,,1.0,11.94
31443,T007011,P0001,,5.0,941.4
31444,T007011,P0168,PR005,1.0,82.08
31445,T007012,P0032,PR026,3.0,35.94
31446,T007012,P0036,PR021,4.0,567.88
31447,T007012,P0097,PR009,3.0,93.78
31448,T007013,P0192,PR016,5.0,1086.5
31449,T007013,P0118,PR025,2.0,44.18
31450,,,,1.0,
31451,T007013,P0052,PR030,1.0,98.94
31452,T007014,P0095,PR016,4.0,
31453,T007014,P0005,PR028,2.0,355.12
31454,T007014,P0140,PR005,4.0,67.88
31455,T007014,P0022,,1.0,32.28
31456,T007014,P0024,PR021,2.0,225.7
31457,T007015,P0107,PR029,3.0,194.61
31458,T007015,P0103,PR010,4.0,64.2
31459,T007015,P0190,PR013,5.0,117.9
31460,T007016,P0162,,5.0,420.15
31461,T007016,P0054,PR008,1.0,48.51
31462,T007016,P0135,,,114.12
31463,T007016,P0184,PR004,3.0,159.72
31464,T007016,P0064,PR007,4.0,121.4
31465,T007016,P0178,,2.0,433.92
31466,T007016,P0074,,1.0,
31467,T007016,P0143,PR021,4.0,12.88
31468,T007017,P0030,PR025,1.0,21.99
31469,T007018,P0048,PR009,2.0,166.7
31470,T007018,P0065,PR003,3.0,230.88
31471,T007019,P0148,PR018,1.0,13.82
31472,T007019,P0054,,3.0,145.53
31473,T007019,P0039,,1.0,146.24
31474,T007019,P0017,PR005,5.0,181.7
31475,T007019,P0052,PR002,2.0,197.88
31476,T007019,P0121,PR025,4.0,92.21
31477,T007019,P0103,PR014,5.0,80.25
31478,T007019,P0180,PR028,3.0,582.33
31479,T007020,P0120,PR017,4.0,116.32
31480,T007020,P0184,,5.0,266.2
31481,T007020,P0113,PR003,3.0,153.21
31482,T007020,P0088,PR028,5.0,35.7
31483,T007020,P0042,PR021,5.0,263.6
31484,T007020,P0006,,1.0,183.84
31485,T007020,P0046,,-2.0,-195.8
31486,T007020,P0141,,3.0,54.93
31487,T007021,P0026,PR002,5.0,577.95
31488,T007021,P0027,,5.0,700.2
31489,T007021,P0085,PR023,5.0,153.3
31490,T007021,P0131,PR029,1.0,36.16
31491,T007021,P0123,,4.0,135.72
31492,T007021,P0121,PR016,1.0,19.36
31493,T007021,P0193,PR005,1.0,21.58
31494,T007022,P0186,PR005,2.0,444.08
31495,T007023,P0039,PR002,1.0,146.24
31496,T007024,P0110,PR007,4.0,42.2
31497,T007024,P0104,PR011,2.0,48.42
31498,T007024,P0195,PR008,3.0,865.47
31499,T007024,,PR020,1.0,95.35
31500,T007025,P0151,PR010,3.0,71.1
31501,T007026,P0193,PR007,3.0,64.74
31502,T007026,P0102,,3.0,166.11
31503,T007027,P0122,,4.0,120.36
31504,T007027,P0130,,3.0,30.36
31505,T007027,P0142,PR020,2.0,41.4
31506,T007028,P0011,PR028,4.0,
31507,T007028,,PR009,4.0,94.32
31508,T007028,P0074,PR002,5.0,168.55
31509,T007028,P0055,,3.0,187.56
31510,T007028,P0083,,2.0,28.84
31511,T007028,P0136,PR022,3.0,29.07
31512,T007028,P0156,PR024,3.0,33.09
31513,T007029,P0060,,4.0,47.76
31514,T007029,P0096,PR017,4.0,62.4
31515,T007029,P0083,PR014,1.0,14.42
31516,T007029,P0067,PR004,-4.0,-140.48
31517,T007029,P0021,PR009,1.0,40.64
31518,T007029,P0133,PR014,1.0,39.86
31519,T007029,P0115,PR015,2.0,65.06
31520,T007029,P0093,PR012,1.0,46.1
31521,T007030,P0120,PR024,3.0,87.24
31522,T007030,P0042,,1.0,52.72
31523,T007030,P0186,PR015,2.0,444.08
31524,T007030,P0066,PR011,3.0,96.27
31525,T007030,P0053,PR006,1.0,39.03
31526,T007031,P0169,PR023,2.0,87.36
31527,T007031,P0173,PR006,1.0,108.59
31528,T007031,P0082,,1.0,11.83
31529,T007031,P0026,PR014,3.0,346.77
31530,T007031,P0061,,1.0,74.32
31531,T007031,P0055,PR021,3.0,187.56
31532,T007031,P0038,PR010,4.0,221.04
31533,T007032,P0133,PR027,5.0,199.3
31534,T007032,P0192,PR027,5.0,1086.5
31535,T007032,P0063,PR002,1.0,76.49
31536,T007033,P0121,PR005,1.0,19.36
31537,T007033,P0153,PR001,4.0,99.08
31538,T007033,P0072,,1.0,
31539,T007033,P0007,PR014,4.0,112.44
31540,T007033,P0190,,5.0,117.9
31541,T007034,P0193,PR021,2.0,43.16
31542,T007034,P0008,PR005,5.0,131.05
31543,T007034,P0077,PR018,4.0,230.64
31544,T007034,P0002,,5.0,599.65
31545,T007034,P0080,,4.0,190.4
31546,T007034,P0168,,5.0,410.4
31547,T007035,P0048,PR002,1.0,83.35
31548,T007035,P0129,PR007,5.0,150.25
31549,T007035,P0132,PR026,2.0,68.8
31550,T007035,P0149,PR006,4.0,53.32
31551,T007035,P0016,PR017,2.0,352.7
31552,T007035,P0116,PR002,1.0,21.79
31553,T007035,,PR024,4.0,74.72
31554,T007036,P0180,,1.0,194.11
31555,T007036,P0002,PR020,1.0,119.93
31556,T007036,P0051,,3.0,120.6
31557,T007036,P0154,PR007,,406.35
31558,,P0136,PR001,3.0,29.07
31559,T007036,P0119,PR020,3.0,61.71
31560,T007036,P0121,PR018,3.0,58.08
31561,T007037,P0015,,5.0,884.1
31562,T007037,P0098,PR009,5.0,110.5
31563,T007037,P0126,PR012,1.0,28.34
31564,T007038,P0170,PR004,0.0,0.0
31565,T007038,P0015,PR002,3.0,530.46
31566,T007038,P0129,PR017,1.0,30.05
31567,T007038,P0053,PR015,1.0,39.03
31568,T007038,P0039,,2.0,292.48
31569,T007038,P0030,,5.0,109.95
31570,T007038,P0016,PR021,3.0,529.05
31571,T007039,P0160,,2.0,60.72
31572,T007039,P0184,PR016,2.0,106.48
31573,T007039,P0135,PR029,-1.0,-28.53
31574,T007039,P0058,PR016,4.0,88.56
31575,T007039,P0066,,1.0,32.09
31576,T007039,P0129,PR002,5.0,150.25
31577,T007039,P0164,PR005,2.0,180.12
31578,T007040,P0134,PR025,4.0,93.04
31579,T007040,P0103,,-1.0,-16.05
31580,T007040,P0184,PR006,1.0,53.24
31581,T007040,P0033,PR005,3.0,61.11
31582,T007040,P0124,PR001,3.0,67.17
31583,T007040,P0155,PR025,1.0,96.87
31584,T007040,P0004,,2.0,382.92
31585,T007040,P0132,PR026,2.0,68.8
31586,T007041,P0032,PR002,3.0,35.94
31587,T007042,P0012,PR029,4.0,750.6
31588,T007042,P0147,PR004,2.0,19.4
31589,T007042,P0073,PR013,2.0,36.68
31590,T007043,P0001,PR018,2.0,376.56
31591,T007044,P0133,PR023,1.0,39.86
31592,T007044,P0010,PR012,4.0,461.24
31593,T007044,P0046,,1.0,97.9
31594,T007044,P0042,PR018,1.0,52.72
31595,T007044,P0109,PR016,3.0,112.95
31596,T007045,P0104,PR014,3.0,72.63
31597,T007045,P0119,,2.0,41.14
31598,T007045,P0112,PR030,5.0,171.6
31599,T007045,P0162,,5.0,420.15
31600,T007045,P0196,PR002,4.0,1168.24
31601,T007045,P0105,PR025,4.0,138.0
31602,T007045,P0174,PR001,1.0,153.67
31603,T007045,P0001,PR024,5.0,941.4
31604,T007046,,,-3.0,-65.37
31605,T007046,P0161,PR002,1.0,36.9
31606,T007046,P0015,PR016,2.0,353.64
31607,T007046,P0087,PR008,5.0,78.55
31608,T007046,P0094,PR013,1.0,35.27
31609,T007046,P0157,PR013,4.0,202.48
31610,T007046,P0082,PR008,2.0,23.66
31611,T007047,P0160,PR023,2.0,60.72
31612,T007047,P0013,PR002,1.0,
31613,T007048,P0183,PR008,4.0,1126.48
31614,,P0128,PR025,-3.0,-102.96
31615,T007048,P0023,PR025,4.0,75.96
31616,T007048,P0101,PR026,0.0,0.0
31617,T007048,P0003,PR010,2.0,70.58
31618,T007048,P0163,PR028,5.0,312.2
31619,T007048,P0129,PR011,2.0,60.1
31620,T007048,P0172,PR008,2.0,72.92
31621,T007049,P0119,PR009,1.0,20.57
31622,T007049,P0095,PR008,2.0,
31623,T007049,P0111,,5.0,82.1
31624,T007049,P0117,PR001,1.0,17.64
31625,T007050,P0036,,3.0,425.91
31626,T007050,P0087,PR012,1.0,15.71
31627,T007050,P0128,PR009,2.0,68.64
31628,T007051,P0099,,1.0,33.9
31629,T007051,P0037,PR030,5.0,506.05
31630,T007051,P0167,PR022,1.0,33.28
31631,T007051,P0041,PR005,4.0,146.32
31632,T007052,P0040,PR014,1.0,73.95
31633,T007052,P0140,PR023,3.0,50.91
31634,T007052,P0011,,,
31635,T007052,P0100,PR015,2.0,5570.0
31636,T007052,P0075,PR026,1.0,29.13
31637,T007052,P0192,PR013,4.0,869.2
31638,T007052,P0074,,1.0,33.71
31639,T007053,P0132,PR021,2.0,68.8
31640,T007053,P0138,PR030,2.0,9.26
31641,T007053,P0148,PR027,2.0,27.64
31642,T007053,P0188,PR030,4.0,855.6
31643,T007053,P0067,,1.0,35.12
31644,T007054,P0075,PR027,2.0,58.26
31645,T007055,P0191,PR004,3.0,
31646,T007055,P0112,,,102.96
31647,T007055,P0122,PR028,-5.0,-150.45
31648,T007056,P0003,PR005,1.0,35.29
31649,T007056,P0042,,5.0,263.6
31650,T007056,P0032,PR014,3.0,37.89
31651,T007056,P0090,PR026,4.0,52.52
31652,T007056,P0010,PR006,3.0,345.93
31653,T007056,P0085,,3.0,91.98
31654,T007056,P0077,PR005,1.0,57.66
31655,T007057,P0101,PR001,2.0,96.98
31656,T007057,P0127,PR015,4.0,85.2
31657,T007057,P0096,PR005,2.0,31.2
31658,T007057,P0027,PR007,2.0,280.08
31659,T007058,P0101,PR015,3.0,145.47
31660,T007058,P0060,PR011,4.0,47.76
31661,T007058,P0118,PR024,3.0,66.27
31662,T007058,P0171,PR003,4.0,101.2
31663,T007058,P0093,PR014,1.0,
31664,T007058,P0079,PR015,5.0,242.2
31665,T007058,P0103,PR017,1.0,16.05
31666,T007058,P0108,PR028,5.0,218.75
31667,T007059,P0049,PR020,1.0,40.02
31668,T007059,P0120,PR008,5.0,145.4
31669,T007059,P0069,,5.0,199.9
31670,T007059,P0089,PR014,5.0,121.92
31671,T007060,P0056,PR023,1.0,14.65
31672,T007060,P0113,PR010,3.0,153.21
31673,T007060,P0190,,2.0,47.16
31674,T007060,P0182,PR025,3.0,500.85
31675,T007060,,PR015,-4.0,-75.96
31676,T007061,P0062,PR021,2.0,141.36
31677,T007061,P0060,PR027,2.0,23.88
31678,T007061,P0040,PR007,5.0,369.75
31679,T007061,P0191,,5.0,1139.4
31680,T007061,P0109,,3.0,112.95
31681,T007062,P0064,PR019,1.0,30.35
31682,T007062,P0009,PR026,2.0,91.54
31683,T007062,P0081,PR030,4.0,177.72
31684,T007062,P0133,PR016,3.0,119.58
31685,T007062,P0032,PR011,5.0,59.9
31686,T007062,P0025,PR023,4.0,525.44
31687,T007063,P0159,PR030,1.0,64.02
31688,T007064,P0185,,5.0,564.75
31689,T007064,P0008,PR010,5.0,131.05
31690,T007064,P0116,PR010,5.0,108.95
31691,T007065,P0045,,1.0,49.2
31692,T007065,P0161,PR018,2.0,73.8
31693,T007065,P0096,,2.0,31.2
31694,T007065,P0177,,3.0,643.95
31695,T007065,P0107,,-2.0,-129.74
31696,T007065,P0124,PR014,2.0,44.78
31697,T007065,P0157,PR020,3.0,151.86
31698,T007065,P0138,PR024,3.0,13.89
31699,T007066,P0015,PR014,4.0,707.28
31700,T007066,P0182,PR017,3.0,500.85
31701,T007066,P0129,PR017,1.0,
31702,T007066,P0117,PR022,3.0,52.92
31703,T007066,P0172,,2.0,72.92
31704,T007066,P0174,PR028,4.0,614.68
31705,T007066,P0019,,3.0,386.61
31706,T007067,P0122,PR010,2.0,60.18
31707,T007067,P0006,PR006,5.0,773.6
31708,T007067,P0122,,-5.0,-150.45
31709,T007067,P0063,PR016,2.0,152.98
31710,T007067,P0124,PR030,5.0,111.95
31711,T007067,P0002,PR026,5.0,599.65
31712,T007067,P0057,,2.0,106.4
31713,T007067,P0111,,4.0,65.68
31714,T007068,P0014,PR009,2.0,33.58
31715,T007068,P0038,,5.0,276.3
31716,T007068,P0105,PR024,-3.0,-103.5
31717,T007068,P0177,PR029,3.0,643.95
31718,T007068,,PR022,0.0,0.0
31719,T007069,P0070,,1.0,17.96
31720,T007069,P0040,PR004,1.0,73.95
31721,T007070,P0002,PR020,1.0,119.93
31722,T007070,P0011,PR015,1.0,
31723,T007070,P0193,PR018,3.0,64.74
31724,T007070,P0130,PR024,5.0,61.7
31725,T007070,P0130,,1.0,12.34
31726,T007070,P0047,PR014,2.0,36.96
31727,T007070,P0145,,1.0,18.68
31728,T007070,,PR009,2.0,41.4
31729,T007071,P0069,PR029,5.0,199.9
31730,,P0189,PR006,3.0,350.04
31731,T007071,P0070,PR012,3.0,63.81
31732,T007071,P0003,,1.0,35.29
31733,T007072,P0047,PR014,5.0,89.95
31734,T007072,P0087,PR016,1.0,15.71
31735,T007073,P0156,PR021,3.0,33.09
31736,T007073,P0129,,4.0,120.2
31737,T007073,P0131,PR017,1.0,36.16
31738,T007073,P0180,PR008,1.0,194.11
31739,T007074,P0082,PR001,2.0,23.66
31740,T007074,P0022,PR005,2.0,64.56
31741,T007074,P0134,,2.0,46.52
31742,T007075,P0076,PR002,4.0,307.48
31743,T007076,P0055,PR014,5.0,312.6
31744,T007076,P0077,PR016,4.0,230.64
31745,T007077,P0012,PR020,2.0,375.3
31746,T007077,P0120,PR025,4.0,116.32
31747,T007077,P0112,PR030,2.0,68.64
31748,T007077,P0058,PR019,2.0,44.28
31749,T007077,P0139,PR029,1.0,20.55
31750,T007077,P0164,PR008,2.0,180.12
31751,T007078,P0186,PR026,5.0,1110.2
31752,T007078,P0047,PR027,3.0,53.97
31753,T007078,P0119,,2.0,41.14
31754,T007079,P0020,PR011,1.0,32.28
31755,T007079,P0028,PR014,,201.32
31756,T007080,P0064,PR001,5.0,151.75
31757,T007080,P0102,PR004,2.0,110.74
31758,T007080,P0044,PR014,4.0,143.28
31759,T007080,P0073,PR012,5.0,91.7
31760,T007080,P0088,PR029,4.0,28.56
31761,T007080,P0088,PR018,4.0,28.56
31762,T007080,P0023,PR029,5.0,94.95
31763,T007080,P0067,PR029,5.0,175.6
31764,T007081,P0128,PR027,4.0,137.28
31765,T007081,P0014,PR027,4.0,67.16
31766,T007081,P0095,,5.0,
31767,T007081,P0054,PR022,2.0,97.02
31768,T007082,P0105,PR015,1.0,34.5
31769,T007082,P0057,,2.0,106.4
31770,T007082,P0063,,-5.0,-382.45
31771,T007083,P0132,,5.0,172.0
31772,T007083,P0088,,1.0,7.14
31773,T007083,P0172,PR026,1.0,36.46
31774,T007083,P0082,,3.0,35.49
31775,T007083,P0149,PR002,4.0,53.32
31776,T007084,P0071,PR019,4.0,151.48
31777,T007085,P0049,PR021,4.0,160.08
31778,T007085,P0003,PR002,1.0,35.29
31779,T007085,P0090,PR026,3.0,39.39
31780,T007085,P0090,PR021,4.0,52.52
31781,T007085,P0015,PR025,5.0,884.1
31782,T007086,P0131,,5.0,180.8
31783,T007087,P0112,PR005,2.0,68.64
31784,T007087,P0141,PR004,5.0,91.55
31785,T007087,P0183,PR027,3.0,844.86
31786,T007087,P0144,PR023,-4.0,-48.2
31787,T007087,P0188,,1.0,213.9
31788,T007087,P0023,PR024,4.0,75.96
31789,T007087,P0012,PR014,1.0,187.65
31790,T007087,P0028,PR013,5.0,503.3
31791,T007088,P0144,PR028,5.0,60.25
31792,T007088,P0058,PR007,1.0,22.14
31793,T007088,P0153,PR026,2.0,49.54
31794,T007088,P0028,,4.0,402.64
31795,T007088,P0180,PR007,2.0,388.22
31796,T007089,P0002,PR004,0.0,0.0
31797,T007089,P0147,PR010,3.0,29.1
31798,T007089,P0078,,5.0,124.95
31799,T007089,P0159,PR028,4.0,256.08
31800,T007089,P0130,PR002,1.0,12.34
31801,T007089,P0078,PR009,1.0,24.99
31802,T007090,P0121,,4.0,77.44
31803,T007090,P0165,PR014,5.0,322.25
31804,T007090,P0024,PR011,2.0,225.7
31805,T007091,P0071,PR019,2.0,75.74
31806,T007091,P0063,PR007,3.0,229.47
31807,T007091,P0041,PR013,5.0,182.9
31808,T007091,P0084,PR017,5.0,92.35
31809,T007091,P0194,PR008,3.0,409.38
31810,T007091,P0085,PR013,2.0,61.32
31811,T007092,P0088,PR011,2.0,14.28
31812,T007093,P0072,,1.0,9.37
31813,T007093,P0179,,3.0,443.67
31814,T007093,P0093,PR024,2.0,92.2
31815,T007093,P0073,PR004,2.0,36.68
31816,T007093,P0067,PR017,1.0,35.12
31817,T007094,P0011,PR027,3.0,
31818,T007094,P0078,PR010,4.0,99.96
31819,T007094,P0002,PR007,4.0,479.72
31820,T007094,P0132,PR005,3.0,103.2
31821,T007094,P0166,PR004,3.0,255.99
31822,T007094,P0046,PR002,2.0,195.8
31823,T007095,P0030,,3.0,65.97
31824,T007095,P0127,PR025,4.0,85.2
31825,T007095,P0150,PR021,4.0,80.12
31826,T007095,P0093,PR020,4.0,184.4
31827,T007096,P0126,PR022,2.0,56.68
31828,T007096,P0088,PR011,1.0,7.14
31829,T007096,P0192,PR015,4.0,869.2
31830,T007096,P0160,PR024,2.0,60.72
31831,T007096,P0190,,3.0,70.74
31832,T007097,P0154,PR023,3.0,243.81
31833,T007097,P0153,,4.0,99.08
31834,T007097,P0144,,4.0,48.2
31835,T007098,P0038,PR005,5.0,276.3
31836,T007098,P0112,PR023,4.0,137.28
31837,T007098,P0034,PR029,4.0,381.4
31838,T007098,P0067,PR008,2.0,70.24
31839,T007098,P0190,PR029,3.0,70.74
31840,T007098,P0076,PR025,5.0,384.35
31841,T007098,P0094,PR029,1.0,35.27
31842,T007099,P0093,,2.0,92.2
31843,T007099,P0150,,5.0,100.15
31844,T007099,P0182,PR024,,500.85
31845,T007099,P0038,PR006,2.0,110.52
31846,T007099,P0027,PR017,2.0,280.08
31847,T007099,P0019,PR010,1.0,128.87
31848,T007099,P0131,PR024,3.0,108.48
31849,T007100,P0167,PR006,0.0,0.0
31850,T007100,P0182,PR030,3.0,500.85
31851,T007100,P0156,PR021,1.0,11.03
31852,T007100,P0097,,5.0,156.3
31853,T007100,P0166,PR017,1.0,85.33
31854,T007100,P0088,,3.0,21.42
31855,T007100,P0054,PR015,1.0,48.51
31856,T007100,P0022,PR003,5.0,161.4
31857,T007101,P0006,PR014,1.0,154.72
31858,T007101,P0146,,5.0,29.7
31859,T007101,P0047,,5.0,89.95
31860,T007102,P0163,PR011,5.0,312.2
31861,T007103,P0163,PR012,2.0,124.88
31862,T007103,P0124,PR021,2.0,44.78
31863,T007103,P0039,,3.0,438.72
31864,T007103,P0080,,1.0,47.6
31865,T007103,P0034,PR008,1.0,95.35
31866,T007103,P0067,PR026,4.0,140.48
31867,T007103,P0119,PR017,1.0,20.57
31868,T007103,P0118,PR007,3.0,66.27
31869,T007104,P0050,PR029,2.0,17.08
31870,T007104,P0004,PR004,2.0,382.92
31871,T007104,P0033,,2.0,40.74
31872,T007104,P0125,,2.0,53.56
31873,T007104,P0141,PR025,1.0,18.31
31874,T007104,P0166,PR004,5.0,426.65
31875,T007105,P0089,,5.0,116.1
31876,T007105,P0003,PR013,1.0,35.29
31877,T007106,P0137,PR017,3.0,28.53
31878,T007106,P0163,PR019,3.0,187.32
31879,T007106,P0015,PR021,2.0,353.64
31880,T007106,P0186,PR030,5.0,1110.2
31881,T007106,P0179,,3.0,443.67
31882,T007107,P0135,PR005,5.0,142.65
31883,T007107,P0050,PR024,4.0,34.16
31884,,P0105,,3.0,103.5
31885,T007107,P0192,PR020,5.0,1086.5
31886,T007107,P0068,,2.0,137.6
31887,T007107,P0052,PR015,4.0,395.76
31888,T007107,P0045,PR026,5.0,
31889,T007107,P0068,PR006,,206.4
31890,T007108,P0027,PR024,4.0,560.16
31891,T007108,P0113,PR013,5.0,255.35
31892,T007108,P0043,PR026,5.0,205.5
31893,T007108,P0182,PR010,4.0,667.8
31894,T007108,P0025,PR009,3.0,350.91
31895,T007108,P0112,PR021,5.0,171.6
31896,T007108,P0038,PR025,3.0,155.0
31897,T007109,P0149,PR010,1.0,13.33
31898,T007109,P0040,PR016,5.0,369.75
31899,T007109,P0170,PR018,1.0,71.27
31900,T007109,P0046,PR004,3.0,293.7
31901,T007109,P0112,PR023,1.0,34.32
31902,T007109,P0031,PR014,1.0,73.52
31903,T007109,P0092,PR011,5.0,214.8
31904,T007110,P0041,PR029,5.0,182.9
31905,T007110,P0166,PR026,0.0,0.0
31906,T007111,P0078,PR029,2.0,49.98
31907,T007111,P0126,PR011,2.0,56.68
31908,T007111,P0097,PR022,3.0,93.78
31909,T007112,P0142,PR008,1.0,20.7
31910,T007112,P0041,,5.0,182.9
31911,T007112,P0111,PR029,-5.0,-82.1
31912,T007112,P0088,,2.0,14.28
31913,T007112,P0049,PR016,2.0,80.04
31914,T007112,P0133,,1.0,39.86
31915,T007113,P0132,PR019,5.0,172.0
31916,T007114,P0140,PR021,4.0,67.88
31917,T007114,P0130,PR010,5.0,61.7
31918,T007114,P0086,PR027,3.0,79.89
31919,T007114,P0087,PR024,4.0,62.84
31920,T007114,P0137,,4.0,38.04
31921,T007115,P0039,PR010,2.0,292.48
31922,T007115,P0010,PR008,5.0,576.55
31923,T007115,P0049,PR030,2.0,80.04
31924,T007115,P0020,PR014,2.0,64.56
31925,T007116,P0131,PR024,0.0,0.0
31926,T007116,P0040,PR029,4.0,295.8
31927,T007116,P0035,PR014,4.0,188.16
31928,T007116,P0064,PR009,5.0,151.75
31929,T007116,P0041,PR019,4.0,146.32
31930,T007116,P0157,PR002,4.0,202.48
31931,T007117,P0025,PR026,5.0,656.8
31932,T007117,P0084,PR030,4.0,
31933,T007117,P0015,PR025,0.0,0.0
31934,T007117,P0019,PR028,5.0,644.35
31935,T007117,P0101,PR001,1.0,48.49
31936,T007117,P0003,PR021,2.0,70.58
31937,T007117,P0174,PR006,1.0,153.67
31938,T007118,P0110,PR011,4.0,42.2
31939,T007118,P0144,PR026,2.0,24.1
31940,T007118,P0100,PR008,3.0,8355.0
31941,T007118,P0039,PR029,1.0,146.24
31942,T007119,P0062,,1.0,70.68
31943,T007119,P0194,PR003,4.0,545.84
31944,T007119,P0153,PR025,1.0,24.77
31945,T007119,P0067,,3.0,
31946,T007119,P0128,PR008,3.0,102.96
31947,T007119,P0053,PR017,4.0,156.12
31948,T007119,P0013,PR025,4.0,
31949,T007119,P0033,PR024,2.0,40.74
31950,T007120,P0122,PR028,3.0,90.27
31951,T007120,P0163,PR028,3.0,187.32
31952,T007120,P0127,,3.0,63.9
31953,T007120,P0061,PR008,-2.0,-148.64
31954,T007120,P0004,PR006,2.0,382.92
31955,T007121,P0082,PR028,5.0,59.15
31956,T007122,P0094,PR012,3.0,105.81
31957,T007122,P0086,PR028,5.0,133.15
31958,T007122,P0034,PR006,1.0,95.35
31959,T007122,P0096,PR018,5.0,
31960,T007123,P0172,PR030,4.0,145.84
31961,T007123,P0049,PR020,3.0,120.06
31962,T007123,P0151,PR014,3.0,71.1
31963,T007123,P0134,,-4.0,-93.04
31964,T007123,P0113,,4.0,204.28
31965,T007123,P0151,PR029,1.0,23.7
31966,T007124,,,5.0,100.15
31967,T007124,P0036,PR006,4.0,567.88
31968,T007125,P0105,,5.0,172.5
31969,T007125,P0189,PR011,3.0,350.04
31970,T007125,P0130,PR026,1.0,12.34
31971,T007126,P0185,,5.0,564.75
31972,T007126,P0124,,4.0,89.56
31973,T007126,P0162,PR026,1.0,84.03
31974,T007126,P0150,PR012,1.0,20.03
31975,T007126,P0056,PR025,1.0,13.67
31976,T007126,P0054,PR001,3.0,145.53
31977,T007127,P0103,PR012,3.0,48.15
31978,T007127,P0089,PR029,5.0,116.1
31979,T007127,P0189,PR015,1.0,116.68
31980,T007127,P0002,PR009,3.0,359.79
31981,T007128,P0067,,5.0,175.6
31982,T007129,P0023,PR011,-3.0,-56.97
31983,T007130,P0110,PR023,5.0,52.75
31984,T007130,P0084,PR001,3.0,55.41
31985,T007130,P0155,,1.0,96.87
31986,T007130,P0121,PR019,1.0,19.36
31987,T007130,P0078,PR022,4.0,99.96
31988,T007130,P0066,,4.0,128.36
31989,T007131,P0062,PR024,3.0,212.04
31990,T007131,P0024,PR022,4.0,451.4
31991,T007131,P0075,,1.0,29.13
31992,T007131,P0029,PR027,4.0,516.96
31993,T007132,P0022,PR028,4.0,
31994,T007132,P0111,PR030,4.0,65.68
31995,T007133,P0170,PR020,5.0,356.35
31996,T007133,P0029,PR014,1.0,129.24
31997,T007133,P0107,,5.0,324.35
31998,T007133,P0150,PR016,4.0,80.12
31999,T007134,P0003,PR007,3.0,105.87
32000,T007135,P0118,,5.0,98.24
32001,T007135,P0132,PR018,1.0,34.4
32002,T007135,P0109,PR021,5.0,188.25
32003,T007135,P0170,,2.0,142.54
32004,T007135,P0107,PR026,5.0,324.35
32005,T007135,P0130,PR023,1.0,12.34
32006,T007135,P0141,PR002,5.0,91.55
32007,T007136,P0186,PR021,4.0,888.16
32008,T007136,P0109,PR012,4.0,150.6
32009,T007136,P0012,PR019,4.0,750.6
32010,T007136,P0071,PR029,0.0,0.0
32011,T007136,P0119,PR024,2.0,41.14
32012,T007136,P0071,PR003,3.0,113.61
32013,T007136,P0167,,1.0,33.28
32014,T007136,,PR012,2.0,180.12
32015,T007137,P0104,PR009,2.0,48.42
32016,T007138,P0116,PR015,5.0,108.95
32017,T007139,P0160,PR028,5.0,151.8
32018,T007139,P0011,PR027,4.0,
32019,T007139,P0164,PR021,5.0,450.3
32020,T007139,P0188,PR018,5.0,1069.5
32021,T007139,P0091,PR005,1.0,31.31
32022,T007140,P0110,,5.0,52.75
32023,T007140,P0122,PR018,5.0,150.45
32024,T007140,P0079,PR013,3.0,145.32
32025,T007140,P0188,,4.0,855.6
32026,T007140,P0170,PR007,3.0,213.81
32027,T007140,P0178,PR008,4.0,867.84
32028,T007141,P0175,PR015,3.0,98.4
32029,T007141,P0068,PR019,2.0,137.6
32030,T007141,P0125,PR014,4.0,107.12
32031,T007141,P0036,,4.0,567.88
32032,T007141,P0073,PR013,1.0,18.34
32033,T007141,P0023,PR010,3.0,56.97
32034,T007142,P0139,PR004,3.0,61.65
32035,T007142,P0084,,4.0,73.88
32036,T007142,P0031,PR013,2.0,147.04
32037,T007142,P0083,PR011,1.0,14.42
32038,T007142,P0080,PR025,2.0,95.2
32039,T007142,P0116,PR013,5.0,108.95
32040,T007142,P0113,PR020,3.0,153.21
32041,T007142,,,3.0,69.66
32042,T007143,P0126,,-4.0,-113.36
32043,T007143,P0132,PR020,4.0,137.6
32044,T007143,P0115,PR026,1.0,32.53
32045,T007143,P0040,,5.0,404.95
32046,T007143,P0035,PR004,1.0,47.04
32047,T007143,P0011,PR013,1.0,
32048,T007143,P0042,PR009,1.0,
32049,T007143,P0042,PR008,0.0,0.0
32050,T007144,P0103,PR029,3.0,48.15
32051,T007144,P0037,PR003,2.0,202.42
32052,T007144,P0009,PR019,4.0,193.9
32053,T007144,P0182,,1.0,166.95
32054,T007144,,PR017,3.0,230.88
32055,T007144,P0159,PR022,3.0,192.06
32056,T007145,P0166,PR018,3.0,255.99
32057,T007145,P0183,,3.0,844.86
32058,T007145,P0028,PR023,4.0,402.64
32059,T007145,P0067,,1.0,35.12
