customer_id,recency_days,frequency_30d,frequency_60d,frequency_90d,monetary_30d,monetary_60d,monetary_90d,total_frequency,total_monetary,avg_order_value,num_stores_visited,avg_days_between_purchases,loyalty_status,total_loyalty_points,segment_id,customer_tenure_days,num_categories,top_category,is_weekend_shopper,future_spend_30d,loyalty_status_encoded,segment_id_encoded,top_category_encoded
C02105,15,1.0,1.0,1.0,223.22,223.22,223.22,10,2436.35,243.635,8,97.88888888888889,Silver,589.0,AR,1434.0,10.0,Apparel,1,0.0,3,0,0
C03849,259,0.0,0.0,0.0,0.0,0.0,0.0,8,1995.69,249.46125,7,82.42857142857143,Silver,866.0,LP,2277.0,11.0,Jewelry,0,0.0,3,3,7
C02363,185,0.0,0.0,0.0,0.0,0.0,0.0,1,280.67,280.67,1,132.1,Bronze,126.0,NR,2144.0,6.0,Sports,0,0.0,0,4,8
C04299,66,0.0,0.0,2.0,0.0,0.0,632.1700000000001,6,2049.11,341.5183333333334,5,171.4,Bronze,276.0,NR,1622.0,11.0,Apparel,0,0.0,0,4,0
C02389,118,0.0,0.0,0.0,0.0,0.0,0.0,6,1322.17,220.36166666666668,4,141.2,Gold,0.0,AR,2643.0,9.0,Apparel,0,0.0,1,0,0
C02570,45,0.0,1.0,1.0,0.0,334.22,334.22,12,2692.2200000000003,224.3516666666667,9,69.36363636363636,Bronze,150.0,HC,1973.0,10.0,Beauty,0,0.0,0,1,2
C04828,83,0.0,0.0,1.0,0.0,0.0,105.74,1,105.74,105.74,1,132.1,Bronze,244.0,AR,2639.0,1.0,Toys,0,0.0,0,0,9
C01078,34,0.0,1.0,1.0,0.0,213.38,213.38,6,1372.78,228.79666666666665,3,166.6,Bronze,395.0,LP,1462.0,9.0,Grocery,0,0.0,0,3,5
C04040,49,0.0,1.0,1.0,0.0,459.33,459.33,8,1226.95,153.36875,6,123.57142857142857,Bronze,421.0,NR,1890.0,9.0,Books,0,259.28,0,4,3
C01004,322,0.0,0.0,0.0,0.0,0.0,0.0,5,1259.02,251.804,4,144.75,Bronze,346.0,HS,1679.0,10.0,Home & Garden,1,0.0,0,2,6
C04660,334,0.0,0.0,0.0,0.0,0.0,0.0,6,1612.96,268.82666666666665,4,101.8,Platinum,10593.0,AR,2328.0,9.0,Toys,0,0.0,2,0,9
C00449,73,0.0,0.0,1.0,0.0,0.0,379.68,3,776.29,258.7633333333333,2,328.0,Bronze,94.0,NR,2289.0,8.0,Grocery,0,0.0,0,4,5
C04600,497,0.0,0.0,0.0,0.0,0.0,0.0,2,507.05,253.525,2,69.0,Silver,718.0,HC,1442.0,7.0,Electronics,0,0.0,3,1,4
C04528,103,0.0,0.0,0.0,0.0,0.0,0.0,12,2407.93,200.66083333333333,8,71.54545454545455,Gold,4090.0,LP,2337.0,10.0,Toys,0,0.0,1,3,9
C00780,364,0.0,0.0,0.0,0.0,0.0,0.0,3,666.93,222.30999999999997,3,211.0,Silver,0.0,AR,1374.0,5.0,Electronics,0,0.0,3,0,4
C03061,332,0.0,0.0,0.0,0.0,0.0,0.0,3,746.9300000000001,248.9766666666667,3,146.5,Platinum,16049.0,LP,2400.0,9.0,Automotive,0,0.0,2,3,1
C00796,92,0.0,0.0,0.0,0.0,0.0,0.0,11,2576.36,234.21454545454546,9,81.6,Silver,968.0,HS,2761.0,11.0,Sports,0,0.0,3,2,8
C00373,189,0.0,0.0,0.0,0.0,0.0,0.0,2,511.08,255.54,2,32.0,Bronze,428.0,AR,1828.0,5.0,Apparel,0,0.0,0,0,0
C01123,165,0.0,0.0,0.0,0.0,0.0,0.0,6,1575.43,262.57166666666666,5,142.2,Gold,4475.0,HC,2259.0,10.0,Home & Garden,1,315.9,1,1,6
C04658,391,0.0,0.0,0.0,0.0,0.0,0.0,3,1152.86,384.28666666666663,3,185.0,Bronze,195.0,HC,2099.0,4.0,Automotive,0,0.0,0,1,1
C04557,28,1.0,1.0,1.0,109.28,109.28,109.28,4,1010.92,252.73,3,213.0,Silver,945.0,NR,2309.0,6.0,Automotive,0,241.16,3,4,1
C00106,47,0.0,1.0,1.0,0.0,135.7,135.7,3,671.15,223.71666666666667,3,363.0,Platinum,0.0,LP,1577.0,6.0,Electronics,1,0.0,2,3,4
C00374,175,0.0,0.0,0.0,0.0,0.0,0.0,7,2179.11,311.3014285714286,7,122.5,Silver,1986.0,HS,1481.0,10.0,Sports,0,0.0,3,2,8
C04559,130,0.0,0.0,0.0,0.0,0.0,0.0,14,3475.4500000000003,248.2464285714286,8,50.53846153846154,Silver,1539.0,NR,1556.0,11.0,Beauty,0,0.0,3,4,2
C01483,320,0.0,0.0,0.0,0.0,0.0,0.0,6,1713.38,285.56333333333333,6,86.8,Silver,1434.0,HC,1347.0,11.0,Apparel,0,0.0,3,1,0
C00906,89,0.0,0.0,1.0,0.0,0.0,62.47,10,2620.64,262.06399999999996,7,91.11111111111111,Bronze,149.0,HC,2431.0,11.0,Automotive,0,0.0,0,1,1
C02861,86,0.0,0.0,1.0,0.0,0.0,108.44,14,3938.39,281.31357142857144,9,64.38461538461539,Bronze,126.0,AR,1897.0,11.0,Apparel,0,54.79,0,0,0
C00421,347,0.0,0.0,0.0,0.0,0.0,0.0,3,358.25,119.41666666666667,3,199.0,Bronze,307.0,LP,2421.0,8.0,Electronics,1,0.0,0,3,4
C04274,612,0.0,0.0,0.0,0.0,0.0,0.0,3,987.36,329.12,3,126.5,Bronze,332.0,NR,1376.0,8.0,Automotive,0,0.0,0,4,1
C00981,244,0.0,0.0,0.0,0.0,0.0,0.0,4,1615.64,403.91,4,131.33333333333334,Bronze,464.0,NR,1518.0,5.0,Automotive,0,0.0,0,4,1
C01315,76,0.0,0.0,1.0,0.0,0.0,18.62,3,328.94,109.64666666666666,3,430.0,Bronze,85.0,NR,2438.0,3.0,Beauty,0,0.0,0,4,2
C03814,306,0.0,0.0,0.0,0.0,0.0,0.0,2,600.19,300.095,2,3.0,Bronze,136.0,HS,1414.0,7.0,Apparel,0,0.0,0,2,0
C01587,94,0.0,0.0,0.0,0.0,0.0,0.0,8,1912.88,239.11,6,115.14285714285714,Silver,1445.0,AR,2543.0,11.0,Jewelry,0,465.08,3,0,7
C02300,468,0.0,0.0,0.0,0.0,0.0,0.0,1,180.07,180.07,1,132.1,Bronze,75.0,LP,2618.0,4.0,Automotive,0,0.0,0,3,1
C04717,204,0.0,0.0,0.0,0.0,0.0,0.0,5,1194.48,238.89600000000002,3,118.75,Bronze,462.0,NR,2699.0,6.0,Apparel,0,0.0,0,4,0
C01044,66,0.0,0.0,1.0,0.0,0.0,237.16,6,1954.3200000000002,325.72,5,149.2,Gold,3139.0,NR,2372.0,10.0,Beauty,0,0.0,1,4,2
C01762,243,0.0,0.0,0.0,0.0,0.0,0.0,8,1638.46,204.8075,7,88.14285714285714,Silver,653.0,AR,2155.0,10.0,Apparel,0,0.0,3,0,0
C00745,415,0.0,0.0,0.0,0.0,0.0,0.0,2,816.1800000000001,408.09000000000003,2,80.0,Gold,4439.0,HC,365.0,4.0,Apparel,0,0.0,1,1,0
C02520,64,0.0,0.0,1.0,0.0,0.0,114.74,5,1420.05,284.01,5,172.75,Bronze,123.0,HC,2375.0,8.0,Automotive,0,0.0,0,1,1
C02264,18,1.0,1.0,1.0,468.98,468.98,468.98,4,1054.9,263.725,4,267.0,Bronze,220.0,HS,2699.0,7.0,Apparel,0,0.0,0,2,0
C04512,69,0.0,0.0,1.0,0.0,0.0,41.87,2,289.78,144.89,2,29.0,Bronze,51.0,HS,1907.0,4.0,Beauty,0,0.0,0,2,2
C02439,108,0.0,0.0,0.0,0.0,0.0,0.0,4,1447.3400000000001,361.83500000000004,3,274.3333333333333,Bronze,361.0,AR,2759.0,7.0,Electronics,0,0.0,0,0,4
C00020,469,0.0,0.0,0.0,0.0,0.0,0.0,2,351.65,175.825,2,300.0,Silver,1223.0,NR,2110.0,5.0,Sports,0,0.0,3,4,8
C01141,191,0.0,0.0,0.0,0.0,0.0,0.0,7,2119.89,302.84142857142854,7,124.0,Platinum,7528.0,NR,2119.0,9.0,Home & Garden,0,0.0,2,4,6
C03191,471,0.0,0.0,0.0,0.0,0.0,0.0,1,180.31,180.31,1,132.1,Bronze,28.0,LP,2068.0,2.0,Jewelry,0,0.0,0,3,7
C01147,194,0.0,0.0,0.0,0.0,0.0,0.0,9,2717.5299999999997,301.94777777777773,5,91.75,Bronze,317.0,HS,1934.0,7.0,Sports,0,0.0,0,2,8
C02395,191,0.0,0.0,0.0,0.0,0.0,0.0,6,1272.1,212.01666666666665,4,139.6,Silver,879.0,NR,1750.0,10.0,Apparel,0,0.0,3,4,0
C01079,47,0.0,1.0,1.0,0.0,430.92,430.92,1,430.92,430.92,1,132.1,Silver,948.0,HC,1437.0,4.0,Books,1,0.0,3,1,3
C00858,486,0.0,0.0,0.0,0.0,0.0,0.0,5,1027.56,205.512,4,104.75,Bronze,36.0,HC,1892.0,10.0,Automotive,0,0.0,0,1,1
C02032,12,1.0,1.0,1.0,258.07,258.07,258.07,6,1679.94,279.99,6,146.2,Silver,1557.0,HS,2341.0,9.0,Automotive,0,0.0,3,2,1
C04672,21,1.0,2.0,3.0,352.31,424.33,670.95,7,1285.95,183.70714285714286,5,108.33333333333333,Gold,4250.0,NR,1996.0,10.0,Electronics,0,425.12,1,4,4
C00249,89,0.0,0.0,1.0,0.0,0.0,409.51,12,3863.79,321.9825,7,65.72727272727273,Bronze,277.0,HS,1362.0,10.0,Apparel,0,0.0,0,2,0
C02802,22,1.0,1.0,1.0,294.29,294.29,294.29,12,3577.9300000000003,298.16083333333336,11,80.63636363636364,Bronze,253.0,AR,1900.0,11.0,Grocery,0,0.0,0,0,5
C01984,33,0.0,1.0,1.0,0.0,204.09,204.09,5,1137.72,227.544,3,107.75,Bronze,326.0,AR,2043.0,10.0,Beauty,0,0.0,0,0,2
C03460,2,1.0,1.0,1.0,16.16,16.16,16.16,5,1052.79,210.558,4,221.75,Silver,608.0,AR,1400.0,8.0,Apparel,0,0.0,3,0,0
C00630,39,0.0,1.0,1.0,0.0,21.7,21.7,2,362.78999999999996,181.39499999999998,2,338.0,Bronze,0.0,HS,2153.0,4.0,Apparel,0,0.0,0,2,0
C04737,438,0.0,0.0,0.0,0.0,0.0,0.0,7,1841.13,263.0185714285714,7,70.33333333333333,Bronze,46.0,HC,2469.0,10.0,Books,0,0.0,0,1,3
C01563,394,0.0,0.0,0.0,0.0,0.0,0.0,2,160.16,80.08,2,477.0,Silver,937.0,AR,2129.0,5.0,Automotive,0,0.0,3,0,1
C02472,6,1.0,1.0,2.0,123.93,123.93,531.44,16,4049.6,253.1,11,60.86666666666667,Gold,4259.0,HS,1683.0,11.0,Books,0,0.0,1,2,3
C04044,401,0.0,0.0,0.0,0.0,0.0,0.0,4,1142.51,285.6275,3,140.0,Platinum,15404.0,LP,2011.0,8.0,Apparel,0,93.45,2,3,0
C03354,305,0.0,0.0,0.0,0.0,0.0,0.0,2,398.03000000000003,199.01500000000001,2,224.0,Bronze,177.0,HS,2339.0,7.0,Automotive,1,0.0,0,2,1
C00246,17,1.0,1.0,2.0,254.38,254.38,542.03,12,3381.15,281.7625,9,77.45454545454545,Bronze,90.0,NR,1340.0,10.0,Grocery,0,0.0,0,4,5
C03794,5,1.0,2.0,2.0,409.68,479.06,479.06,9,3302.26,366.9177777777778,5,114.75,Gold,2903.0,HS,2622.0,10.0,Books,0,387.16,1,2,3
C00679,65,0.0,0.0,1.0,0.0,0.0,124.42,15,4652.12,310.1413333333333,10,60.5,Gold,0.0,LP,1660.0,11.0,Beauty,0,0.0,1,3,2
C01137,292,0.0,0.0,0.0,0.0,0.0,0.0,6,2090.17,348.3616666666667,4,113.6,Bronze,220.0,HS,2301.0,9.0,Sports,0,0.0,0,2,8
C00113,20,1.0,1.0,1.0,259.32,259.32,259.32,11,3360.88,305.5345454545455,9,86.7,Silver,526.0,LP,2422.0,10.0,Apparel,0,0.0,3,3,0
C03740,806,0.0,0.0,0.0,0.0,0.0,0.0,1,305.62,305.62,1,132.1,Silver,922.0,NR,1566.0,6.0,Apparel,0,0.0,3,4,0
C02345,220,0.0,0.0,0.0,0.0,0.0,0.0,13,2573.17,197.93615384615384,10,49.0,Bronze,445.0,HC,2215.0,11.0,Jewelry,0,240.95999999999998,0,1,7
C04075,177,0.0,0.0,0.0,0.0,0.0,0.0,11,2859.57,259.9609090909091,9,58.0,Silver,0.0,HC,2428.0,11.0,Books,0,0.0,3,1,3
C02684,863,0.0,0.0,0.0,0.0,0.0,0.0,1,258.47,258.47,1,132.1,Gold,4348.0,NR,2768.0,4.0,Apparel,0,214.5,1,4,0
C04773,470,0.0,0.0,0.0,0.0,0.0,0.0,2,614.81,307.405,2,444.0,Bronze,259.0,HC,1547.0,2.0,Beauty,0,0.0,0,1,2
C01965,401,0.0,0.0,0.0,0.0,0.0,0.0,3,1276.81,425.6033333333333,3,189.0,Gold,3457.0,NR,2616.0,7.0,Apparel,0,0.0,1,4,0
C04763,100,0.0,0.0,0.0,0.0,0.0,0.0,8,2177.35,272.16875,7,102.28571428571429,Gold,2511.0,HC,1520.0,10.0,Home & Garden,0,0.0,1,1,6
C03183,274,0.0,0.0,0.0,0.0,0.0,0.0,3,811.52,270.50666666666666,3,238.0,Silver,1729.0,HC,1950.0,6.0,Apparel,0,0.0,3,1,0
C03289,194,0.0,0.0,0.0,0.0,0.0,0.0,12,3220.88,268.4066666666667,9,66.18181818181819,Silver,1733.0,LP,2217.0,10.0,Electronics,0,463.77,3,3,4
C02969,57,0.0,1.0,2.0,0.0,394.34,702.71,14,4814.8,343.9142857142857,9,66.23076923076923,Bronze,112.0,NR,1753.0,10.0,Automotive,0,107.48,0,4,1
C02041,146,0.0,0.0,0.0,0.0,0.0,0.0,10,2810.68,281.068,7,83.11111111111111,Bronze,0.0,HC,1405.0,11.0,Jewelry,0,0.0,0,1,7
C04126,169,0.0,0.0,0.0,0.0,0.0,0.0,6,1287.74,214.62333333333333,6,144.4,Silver,1018.0,LP,1439.0,10.0,Electronics,0,0.0,3,3,4
C00204,122,0.0,0.0,0.0,0.0,0.0,0.0,3,479.49,159.83,3,324.0,Bronze,480.0,HC,1759.0,7.0,Automotive,0,0.0,0,1,1
C04673,201,0.0,0.0,0.0,0.0,0.0,0.0,6,1635.45,272.575,6,136.2,Silver,1770.0,HS,1730.0,9.0,Apparel,1,0.0,3,2,0
C02118,198,0.0,0.0,0.0,0.0,0.0,0.0,4,644.71,161.1775,3,150.33333333333334,Bronze,113.0,LP,2518.0,10.0,Home & Garden,0,302.86,0,3,6
C00164,457,0.0,0.0,0.0,0.0,0.0,0.0,4,1005.39,251.3475,4,107.0,Bronze,301.0,NR,1659.0,8.0,Automotive,0,0.0,0,4,1
C02867,13,1.0,1.0,1.0,108.43,108.43,108.43,6,1598.78,266.4633333333333,6,155.6,Gold,3746.0,LP,1510.0,10.0,Electronics,0,0.0,1,3,4
C03075,490,0.0,0.0,0.0,0.0,0.0,0.0,2,780.26,390.13,2,383.0,Silver,1836.0,LP,2418.0,5.0,Books,0,0.0,3,3,3
C00943,55,0.0,1.0,1.0,0.0,65.68,65.68,9,2084.65,231.6277777777778,7,89.5,Bronze,6.0,AR,1543.0,11.0,Electronics,0,0.0,0,0,4
C04145,189,0.0,0.0,0.0,0.0,0.0,0.0,10,1890.86,189.08599999999998,8,82.33333333333333,Bronze,124.0,NR,2030.0,10.0,Beauty,0,0.0,0,4,2
C03809,297,0.0,0.0,0.0,0.0,0.0,0.0,1,31.51,31.51,1,132.1,Silver,1137.0,LP,1965.0,5.0,Automotive,0,0.0,3,3,1
C01724,220,0.0,0.0,0.0,0.0,0.0,0.0,2,236.25,118.125,2,395.0,Silver,926.0,HS,2731.0,7.0,Apparel,0,0.0,3,2,0
C00002,172,0.0,0.0,0.0,0.0,0.0,0.0,17,3996.0899999999997,235.0641176470588,12,37.125,Silver,1853.0,AR,2433.0,11.0,Beauty,0,0.0,3,0,2
C01190,16,1.0,1.0,2.0,92.35,92.35,149.41,5,954.11,190.822,4,226.75,Silver,1752.0,NR,2387.0,8.0,Home & Garden,0,0.0,3,4,6
C01051,6,1.0,1.0,1.0,448.53,448.53,448.53,15,2808.05,187.20333333333335,10,61.57142857142857,Silver,1456.0,LP,1727.0,11.0,Jewelry,0,54.7,3,3,7
C01230,371,0.0,0.0,0.0,0.0,0.0,0.0,4,1065.53,266.3825,4,171.0,Gold,3842.0,HS,2043.0,7.0,Sports,0,0.0,1,2,8
C04023,31,0.0,3.0,3.0,0.0,775.62,775.62,10,2633.75,263.375,8,64.33333333333333,Bronze,445.0,AR,2497.0,10.0,Electronics,0,0.0,0,0,4
C00972,121,0.0,0.0,0.0,0.0,0.0,0.0,10,2807.5,280.75,8,78.33333333333333,Bronze,336.0,HC,2647.0,11.0,Automotive,0,0.0,0,1,1
C04325,24,1.0,1.0,1.0,134.04,134.04,134.04,6,1865.51,310.91833333333335,5,173.6,Gold,4570.0,HC,1650.0,8.0,Books,0,0.0,1,1,3
C01192,223,0.0,0.0,0.0,0.0,0.0,0.0,4,722.1600000000001,180.54000000000002,4,165.66666666666666,Gold,3757.0,LP,2138.0,7.0,Jewelry,0,0.0,1,3,7
C04065,230,0.0,0.0,0.0,0.0,0.0,0.0,11,2625.27,238.6609090909091,8,64.0,Bronze,45.0,HS,2748.0,9.0,Beauty,0,0.0,0,2,2
C03941,3,1.0,1.0,2.0,138.8,138.8,326.91,8,1576.73,197.09125,4,128.14285714285714,Gold,2497.0,HC,1416.0,10.0,Apparel,0,595.87,1,1,0
C02452,20,1.0,1.0,1.0,80.23,80.23,80.23,13,3729.1,286.8538461538461,8,75.83333333333333,Silver,1104.0,HS,1522.0,11.0,Sports,0,0.0,3,2,8
C00215,201,0.0,0.0,0.0,0.0,0.0,0.0,11,3460.0,314.54545454545456,7,73.4,Silver,736.0,AR,2770.0,10.0,Sports,0,0.0,3,0,8
C00757,278,0.0,0.0,0.0,0.0,0.0,0.0,2,627.6800000000001,313.84000000000003,2,238.0,Bronze,291.0,NR,2421.0,8.0,Apparel,0,0.0,0,4,0
C01404,16,1.0,1.0,2.0,191.77,191.77,321.18,6,1307.79,217.965,5,178.2,Bronze,57.0,HS,1629.0,6.0,Beauty,0,385.42,0,2,2
C02197,359,0.0,0.0,0.0,0.0,0.0,0.0,2,169.71,84.855,2,495.0,Bronze,76.0,NR,2044.0,8.0,Automotive,0,0.0,0,4,1
C03900,273,0.0,0.0,0.0,0.0,0.0,0.0,12,4044.4900000000002,337.04083333333335,9,58.09090909090909,Bronze,384.0,NR,2348.0,11.0,Electronics,0,0.0,0,4,4
C01943,59,0.0,1.0,2.0,0.0,479.03,867.3699999999999,8,2302.19,287.77375,7,114.85714285714286,Bronze,367.0,NR,1827.0,10.0,Grocery,0,0.0,0,4,5
C03201,86,0.0,0.0,1.0,0.0,0.0,377.0,3,879.55,293.18333333333334,3,376.5,Bronze,475.0,NR,2025.0,7.0,Toys,0,0.0,0,4,9
C00749,95,0.0,0.0,0.0,0.0,0.0,0.0,8,1574.95,196.86875,7,87.14285714285714,Bronze,295.0,HC,1711.0,11.0,Grocery,0,0.0,0,1,5
C03621,283,0.0,0.0,0.0,0.0,0.0,0.0,5,1488.4899999999998,297.698,5,134.0,Gold,3013.0,HC,2267.0,10.0,Toys,0,0.0,1,1,9
C02421,588,0.0,0.0,0.0,0.0,0.0,0.0,1,425.11,425.11,1,132.1,Silver,1540.0,NR,2251.0,4.0,Beauty,0,0.0,3,4,2
C04396,132,0.0,0.0,0.0,0.0,0.0,0.0,6,1853.95,308.9916666666667,4,139.2,Silver,583.0,AR,1412.0,9.0,Automotive,0,0.0,3,0,1
C02611,90,0.0,0.0,0.0,0.0,0.0,0.0,12,3576.3,298.02500000000003,8,64.63636363636364,Bronze,436.0,LP,1808.0,10.0,Automotive,0,0.0,0,3,1
C00572,197,0.0,0.0,0.0,0.0,0.0,0.0,6,2658.59,443.09833333333336,5,127.4,Silver,1844.0,LP,2627.0,10.0,Apparel,0,0.0,3,3,0
C01215,269,0.0,0.0,0.0,0.0,0.0,0.0,6,1932.89,322.14833333333337,5,123.0,Bronze,93.0,NR,2542.0,8.0,Beauty,0,0.0,0,4,2
C04506,393,0.0,0.0,0.0,0.0,0.0,0.0,1,292.49,292.49,1,132.1,Bronze,0.0,HC,2317.0,3.0,Beauty,0,0.0,0,1,2
C04562,232,0.0,0.0,0.0,0.0,0.0,0.0,2,732.22,366.11,2,399.0,Silver,716.0,LP,1576.0,5.0,Grocery,0,0.0,3,3,5
C03879,78,0.0,0.0,1.0,0.0,0.0,133.21,10,2204.9700000000003,220.497,8,84.0,Gold,0.0,LP,2718.0,9.0,Apparel,0,0.0,1,3,0
C00647,2,1.0,2.0,2.0,320.72,661.94,661.94,5,1577.3300000000002,315.466,4,211.75,Platinum,18448.0,HS,2514.0,9.0,Apparel,0,0.0,2,2,0
C02966,809,0.0,0.0,0.0,0.0,0.0,0.0,2,453.87,226.935,2,102.0,Silver,1233.0,AR,2028.0,6.0,Apparel,0,0.0,3,0,0
C00923,1,1.0,1.0,2.0,423.67,423.67,540.48,11,3635.7400000000002,330.5218181818182,10,90.0,Bronze,256.0,NR,1795.0,10.0,Books,0,0.0,0,4,3
C02127,20,1.0,1.0,1.0,96.11,96.11,96.11,7,1735.8400000000001,247.97714285714287,5,152.5,Silver,1427.0,LP,1936.0,10.0,Books,0,0.0,3,3,3
C00388,217,0.0,0.0,0.0,0.0,0.0,0.0,1,58.72,58.72,1,132.1,Silver,1157.0,NR,2510.0,1.0,Books,0,0.0,3,4,3
C00921,3,2.0,2.0,2.0,590.71,590.71,590.71,14,3975.3,283.95,11,59.38461538461539,Bronze,457.0,HC,1620.0,10.0,Electronics,0,171.83,0,1,4
C02837,156,0.0,0.0,0.0,0.0,0.0,0.0,27,7074.349999999999,262.01296296296294,13,28.923076923076923,Bronze,277.0,AR,1421.0,11.0,Beauty,0,982.9300000000001,0,0,2
C02766,71,0.0,0.0,1.0,0.0,0.0,173.58,11,2036.95,185.17727272727274,10,86.1,Silver,1538.0,AR,2711.0,10.0,Apparel,0,316.0,3,0,0
C03667,67,0.0,0.0,1.0,0.0,0.0,325.65,6,1732.34,288.7233333333333,4,116.8,Bronze,188.0,HS,2231.0,11.0,Jewelry,0,0.0,0,2,7
C00098,68,0.0,0.0,1.0,0.0,0.0,169.31,5,1310.12,262.024,4,171.25,Gold,4423.0,HS,2521.0,10.0,Electronics,1,0.0,1,2,4
C03253,17,1.0,1.0,1.0,261.6,261.6,261.6,5,1485.76,297.152,5,220.75,Bronze,330.0,HC,2328.0,9.0,Toys,0,307.67,0,1,9
C03060,487,0.0,0.0,0.0,0.0,0.0,0.0,7,1902.6,271.8,5,65.33333333333333,Bronze,22.0,AR,2585.0,10.0,Beauty,0,0.0,0,0,2
C00439,65,0.0,0.0,1.0,0.0,0.0,299.19,8,2350.62,293.8275,4,104.42857142857143,Gold,2698.0,NR,1580.0,10.0,Apparel,0,0.0,1,4,0
C00463,206,0.0,0.0,0.0,0.0,0.0,0.0,5,762.9599999999999,152.59199999999998,5,152.25,Gold,3218.0,NR,2606.0,10.0,Home & Garden,0,0.0,1,4,6
C03429,37,0.0,1.0,3.0,0.0,139.56,651.58,12,3404.85,283.7375,8,70.36363636363636,Silver,1496.0,HS,2624.0,10.0,Jewelry,0,0.0,3,2,7
C04454,16,3.0,3.0,4.0,877.45,877.45,971.04,13,3361.17,258.5515384615385,9,59.833333333333336,Silver,1554.0,LP,1620.0,10.0,Books,0,0.0,3,3,3
C01019,17,2.0,2.0,2.0,585.06,585.06,585.06,11,2554.15,232.19545454545457,8,84.4,Bronze,195.0,AR,2358.0,10.0,Jewelry,0,0.0,0,0,7
C03029,300,0.0,0.0,0.0,0.0,0.0,0.0,6,1008.6800000000001,168.11333333333334,6,107.6,Silver,728.0,LP,1398.0,11.0,Apparel,0,0.0,3,3,0
C00347,147,0.0,0.0,0.0,0.0,0.0,0.0,3,613.23,204.41,3,300.5,Gold,0.0,NR,1498.0,7.0,Jewelry,0,0.0,1,4,7
C04597,39,0.0,1.0,1.0,0.0,418.53,418.53,7,2162.62,308.94571428571425,6,131.16666666666666,Silver,819.0,HS,2753.0,11.0,Beauty,0,0.0,3,2,2
C02016,89,0.0,0.0,1.0,0.0,0.0,247.79,5,1266.92,253.38400000000001,5,138.75,Gold,3479.0,HS,1561.0,7.0,Automotive,1,0.0,1,2,1
C04015,241,0.0,0.0,0.0,0.0,0.0,0.0,5,1713.23,342.646,5,151.0,Bronze,150.0,HC,1775.0,8.0,Apparel,0,0.0,0,1,0
C00338,12,1.0,1.0,1.0,391.13,391.13,391.13,6,1836.29,306.04833333333335,4,182.8,Bronze,192.0,LP,2371.0,10.0,Toys,0,0.0,0,3,9
C03440,112,0.0,0.0,0.0,0.0,0.0,0.0,7,1342.8700000000001,191.83857142857144,5,91.33333333333333,Bronze,262.0,HC,2074.0,10.0,Apparel,0,0.0,0,1,0
C02827,128,0.0,0.0,0.0,0.0,0.0,0.0,9,2276.29,252.92111111111112,7,101.375,Bronze,470.0,AR,1374.0,11.0,Toys,0,0.0,0,0,9
C04551,39,0.0,1.0,1.0,0.0,199.3,199.3,8,1853.53,231.69125,7,128.28571428571428,Silver,1543.0,NR,1901.0,10.0,Books,0,0.0,3,4,3
C00582,57,0.0,1.0,2.0,0.0,218.32,424.78999999999996,19,5018.65,264.1394736842105,11,48.44444444444444,Silver,1262.0,AR,2082.0,11.0,Books,0,1127.17,3,0,3
C00366,723,0.0,0.0,0.0,0.0,0.0,0.0,2,543.14,271.57,2,136.0,Bronze,309.0,NR,1730.0,7.0,Grocery,0,0.0,0,4,5
C01371,10,1.0,1.0,1.0,412.65,412.65,412.65,12,3051.69,254.3075,8,83.72727272727273,Bronze,177.0,HC,2442.0,11.0,Automotive,0,93.15,0,1,1
C01601,578,0.0,0.0,0.0,0.0,0.0,0.0,2,275.68,137.84,1,352.0,Silver,640.0,HC,1568.0,6.0,Apparel,0,0.0,3,1,0
C04721,432,0.0,0.0,0.0,0.0,0.0,0.0,3,749.24,249.74666666666667,3,164.5,Silver,513.0,LP,2016.0,6.0,Toys,1,0.0,3,3,9
C02266,31,0.0,1.0,1.0,0.0,272.51,272.51,5,1099.54,219.908,4,212.0,Silver,1313.0,HS,2718.0,8.0,Beauty,0,0.0,3,2,2
C03342,39,0.0,1.0,1.0,0.0,467.11,467.11,5,1350.18,270.036,5,191.0,Silver,1056.0,HS,2133.0,8.0,Electronics,0,0.0,3,2,4
C03096,229,0.0,0.0,0.0,0.0,0.0,0.0,7,1525.76,217.96571428571428,5,111.0,Bronze,51.0,NR,2728.0,10.0,Home & Garden,0,0.0,0,4,6
C00655,679,0.0,0.0,0.0,0.0,0.0,0.0,4,900.5699999999999,225.14249999999998,4,76.66666666666667,Bronze,489.0,LP,2770.0,10.0,Apparel,0,0.0,0,3,0
C03743,5,1.0,1.0,1.0,22.2,22.2,22.2,7,1656.57,236.65285714285713,4,128.5,Silver,1700.0,HS,2679.0,10.0,Sports,0,0.0,3,2,8
C02186,31,0.0,1.0,1.0,0.0,301.85,301.85,12,3186.65,265.5541666666667,9,70.81818181818181,Silver,0.0,LP,2470.0,11.0,Jewelry,0,0.0,3,3,7
C03831,524,0.0,0.0,0.0,0.0,0.0,0.0,1,229.95,229.95,1,132.1,Silver,1046.0,HC,2661.0,5.0,Apparel,0,0.0,3,1,0
C04457,200,0.0,0.0,0.0,0.0,0.0,0.0,4,833.74,208.435,2,224.66666666666666,Gold,2546.0,HS,2616.0,8.0,Apparel,0,0.0,1,2,0
C04096,177,0.0,0.0,0.0,0.0,0.0,0.0,3,639.9,213.29999999999998,2,293.5,Bronze,314.0,NR,1478.0,9.0,Automotive,0,0.0,0,4,1
