line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,rejection_reason
36385,T008101,P0061,PR029,4.0,297.28,Transaction was rejected
36386,T008102,P0175,PR010,2.0,65.6,Transaction was rejected
36387,T008102,P0024,PR013,1.0,112.85,Transaction was rejected
36388,T008102,P0059,PR025,5.0,308.2,Transaction was rejected
36389,T008102,P0153,PR004,2.0,49.54,Transaction was rejected
36390,T008102,P0080,PR012,-2.0,-95.2,Transaction was rejected
36435,T008116,P0181,PR018,3.0,556.23,Transaction was rejected
36436,T008116,P0020,,3.0,96.84,Transaction was rejected
36437,T008116,P0164,PR013,1.0,90.06,Transaction was rejected
36438,T008116,P0088,PR030,5.0,35.7,Transaction was rejected
36439,T008117,P0020,,3.0,96.84,Transaction was rejected
36440,T008117,,PR019,1.0,5.94,Transaction was rejected
36480,T008128,P0047,PR009,1.0,17.99,Transaction was rejected
36481,T008128,P0044,PR010,4.0,143.28,Transaction was rejected
36483,T008130,P0036,PR022,3.0,425.91,Transaction was rejected
36484,T008130,P0029,,4.0,516.96,Transaction was rejected
36485,T008130,P0192,,5.0,1086.5,Transaction was rejected
36486,T008130,P0121,PR002,3.0,58.08,Transaction was rejected
36487,T008130,P0146,PR001,1.0,5.94,Transaction was rejected
36488,T008130,P0054,PR024,4.0,194.04,Transaction was rejected
36489,T008130,P0139,,2.0,41.1,Transaction was rejected
36497,T008132,P0138,,,13.89,Transaction was rejected
36703,T008175,P0032,PR015,3.0,35.94,Transaction was rejected
36704,T008175,P0024,PR007,3.0,338.55,Transaction was rejected
36705,T008175,,PR014,5.0,133.8,Transaction was rejected
36706,T008175,P0005,,3.0,532.68,Transaction was rejected
36707,T008175,P0006,PR012,5.0,773.6,Transaction was rejected
36728,T008180,P0024,,4.0,451.4,Transaction was rejected
36917,T008226,P0036,,2.0,283.94,Transaction was rejected
36918,T008226,P0131,PR009,3.0,108.48,Transaction was rejected
36978,T008241,P0158,PR005,-2.0,-180.16,Transaction was rejected
36979,T008241,P0161,PR010,3.0,110.7,Transaction was rejected
37003,T008247,P0187,PR030,5.0,1449.4,Transaction was rejected
37004,T008247,P0045,PR015,1.0,49.2,Transaction was rejected
37005,T008247,P0079,PR020,0.0,0.0,Transaction was rejected
37006,T008247,P0068,,5.0,344.0,Transaction was rejected
37022,T008252,P0143,PR030,2.0,6.44,Transaction was rejected
37023,T008252,P0071,PR026,1.0,37.87,Transaction was rejected
37038,T008255,P0196,PR028,4.0,1168.24,Transaction was rejected
37039,T008255,P0178,,4.0,867.84,Transaction was rejected
37040,T008255,P0191,PR005,1.0,227.88,Transaction was rejected
37041,T008255,P0149,,5.0,66.65,Transaction was rejected
37042,T008255,P0114,PR017,2.0,108.76,Transaction was rejected
37043,T008255,P0029,PR004,1.0,129.24,Transaction was rejected
37044,T008256,P0046,PR026,3.0,293.7,Transaction was rejected
37045,T008256,P0184,PR019,2.0,106.48,Transaction was rejected
37046,T008256,P0111,,3.0,49.26,Transaction was rejected
37047,T008256,P0152,PR011,1.0,27.68,Transaction was rejected
37048,T008256,P0052,PR025,3.0,296.82,Transaction was rejected
37049,T008256,P0150,,4.0,80.12,Transaction was rejected
37050,T008256,P0006,PR021,2.0,309.44,Transaction was rejected
37068,T008260,P0126,PR005,-3.0,-85.02,Transaction was rejected
37101,T008267,,PR015,1.0,76.49,Transaction was rejected
37102,T008267,P0097,PR021,4.0,125.04,Transaction was rejected
37103,T008267,P0151,,3.0,71.1,Transaction was rejected
37104,T008267,P0089,,4.0,92.88,Transaction was rejected
37238,T008301,P0065,PR001,5.0,384.8,Transaction was rejected
37275,T008308,P0055,PR011,5.0,312.6,Transaction was rejected
37295,T008316,P0006,PR003,5.0,773.6,Transaction was rejected
37296,T008316,P0159,PR026,4.0,256.08,Transaction was rejected
37370,T008334,P0129,PR007,5.0,150.25,Transaction was rejected
37371,T008334,P0061,PR011,-5.0,-371.6,Transaction was rejected
37411,T008344,P0011,PR025,2.0,,Transaction was rejected
37412,T008344,P0152,,4.0,110.72,Transaction was rejected
37413,T008345,P0126,PR018,4.0,113.36,Transaction was rejected
37414,T008345,P0035,PR030,1.0,47.04,Transaction was rejected
37415,T008345,P0048,PR019,1.0,83.35,Transaction was rejected
37513,T008368,P0168,PR025,5.0,410.4,Transaction was rejected
37514,T008368,P0176,PR016,3.0,483.9,Transaction was rejected
37515,T008368,P0171,PR005,2.0,50.6,Transaction was rejected
37516,T008368,P0143,PR001,3.0,9.66,Transaction was rejected
37604,T008388,P0045,PR022,3.0,147.6,Transaction was rejected
37605,T008388,P0052,PR014,3.0,325.4,Transaction was rejected
37606,T008388,P0102,,3.0,166.11,Transaction was rejected
37607,T008388,P0107,PR006,5.0,324.35,Transaction was rejected
37608,T008388,P0097,,2.0,62.52,Transaction was rejected
37609,T008388,P0126,PR014,4.0,113.36,Transaction was rejected
37623,T008392,P0158,,4.0,360.32,Transaction was rejected
37624,T008392,P0136,,4.0,,Transaction was rejected
37625,T008392,P0010,PR013,1.0,115.31,Transaction was rejected
37627,T008394,P0150,PR005,5.0,100.15,Transaction was rejected
37628,T008394,P0100,PR002,5.0,13925.0,Transaction was rejected
37629,T008394,P0148,PR022,2.0,29.29,Transaction was rejected
37630,T008394,P0088,PR004,3.0,21.42,Transaction was rejected
37631,T008394,P0122,PR019,,60.18,Transaction was rejected
37632,T008394,P0187,PR020,5.0,1449.4,Transaction was rejected
37822,T008437,P0081,PR008,5.0,222.15,Transaction was rejected
37834,T008440,P0085,PR018,1.0,30.66,Transaction was rejected
37835,T008440,P0108,PR023,2.0,87.5,Transaction was rejected
37836,T008440,P0072,PR024,2.0,18.74,Transaction was rejected
37863,T008445,P0193,,3.0,64.74,Transaction was rejected
37864,T008445,P0148,PR011,2.0,27.64,Transaction was rejected
37865,T008445,P0190,PR010,3.0,70.74,Transaction was rejected
37866,T008445,P0184,,3.0,159.72,Transaction was rejected
37867,T008445,P0093,PR006,5.0,230.5,Transaction was rejected
38025,T008481,P0132,PR003,1.0,34.4,Transaction was rejected
38026,T008481,P0118,PR010,3.0,66.27,Transaction was rejected
38030,T008484,P0093,PR012,-5.0,-230.5,Transaction was rejected
38089,T008500,P0061,PR028,2.0,148.64,Transaction was rejected
38212,T008526,P0008,PR029,3.0,78.63,Transaction was rejected
38213,T008526,P0038,,5.0,276.3,Transaction was rejected
38214,T008526,P0024,PR015,4.0,451.4,Transaction was rejected
38215,T008526,P0064,,5.0,151.75,Transaction was rejected
38216,T008526,P0180,PR007,1.0,194.11,Transaction was rejected
38239,T008533,P0183,PR029,5.0,1408.1,Transaction was rejected
38246,T008537,P0008,,5.0,131.05,Transaction was rejected
38247,T008537,P0087,,1.0,15.71,Transaction was rejected
38248,T008537,P0114,PR002,5.0,271.9,Transaction was rejected
38413,T008577,P0051,PR023,5.0,201.0,Transaction was rejected
38414,T008577,P0143,PR007,3.0,9.66,Transaction was rejected
38415,T008577,P0052,,4.0,395.76,Transaction was rejected
38416,T008577,P0042,PR023,3.0,158.16,Transaction was rejected
38431,T008580,P0015,,5.0,884.1,Transaction was rejected
38432,T008580,P0103,PR016,5.0,80.25,Transaction was rejected
38433,T008580,P0096,PR014,5.0,78.0,Transaction was rejected
38434,T008580,P0076,PR015,4.0,307.48,Transaction was rejected
38435,T008580,P0032,,1.0,11.98,Transaction was rejected
38436,T008580,P0171,PR007,5.0,126.5,Transaction was rejected
38437,T008580,P0035,PR020,2.0,94.08,Transaction was rejected
38505,T008594,P0013,,2.0,,Transaction was rejected
38506,T008594,P0010,,3.0,345.93,Transaction was rejected
38507,T008594,P0096,PR014,2.0,31.2,Transaction was rejected
38514,T008597,P0140,PR021,1.0,16.97,Transaction was rejected
38515,T008597,P0130,PR028,2.0,24.68,Transaction was rejected
38516,T008597,P0114,PR018,3.0,163.14,Transaction was rejected
38517,T008597,P0097,PR030,2.0,62.52,Transaction was rejected
38518,T008597,P0087,PR026,2.0,31.42,Transaction was rejected
38619,T008625,P0163,PR016,5.0,312.2,Transaction was rejected
38708,T008645,P0065,,5.0,384.8,Transaction was rejected
38709,T008645,P0036,PR010,1.0,141.97,Transaction was rejected
38710,T008645,P0079,,2.0,96.88,Transaction was rejected
38711,T008645,P0082,PR025,4.0,47.32,Transaction was rejected
38712,T008645,P0177,PR002,3.0,643.95,Transaction was rejected
38713,T008645,P0194,,3.0,409.38,Transaction was rejected
38714,T008645,P0141,PR007,5.0,91.55,Transaction was rejected
38715,T008645,P0168,PR026,1.0,82.08,Transaction was rejected
38758,T008655,P0152,PR008,2.0,53.28,Transaction was rejected
38759,T008655,P0036,,1.0,141.97,Transaction was rejected
38760,T008655,P0091,PR024,1.0,31.31,Transaction was rejected
38795,T008663,P0107,PR010,4.0,259.48,Transaction was rejected
38796,T008663,P0139,PR018,1.0,20.55,Transaction was rejected
38897,T008681,P0151,PR017,4.0,94.8,Transaction was rejected
38898,T008681,P0108,PR024,4.0,175.0,Transaction was rejected
38899,T008681,P0096,PR001,3.0,46.8,Transaction was rejected
39029,T008711,P0123,,3.0,101.79,Transaction was rejected
39030,T008711,P0092,PR008,5.0,214.8,Transaction was rejected
39031,T008711,P0044,PR030,3.0,107.46,Transaction was rejected
39032,T008711,P0125,,1.0,26.78,Transaction was rejected
39033,T008711,P0181,PR022,3.0,556.23,Transaction was rejected
39038,T008713,P0029,PR027,5.0,646.2,Transaction was rejected
39039,T008713,P0018,PR002,4.0,605.4,Transaction was rejected
39040,T008713,P0175,PR029,5.0,164.0,Transaction was rejected
39041,T008713,P0057,PR006,5.0,266.0,Transaction was rejected
39042,T008713,P0167,PR022,3.0,99.84,Transaction was rejected
39043,T008713,P0161,,5.0,184.5,Transaction was rejected
39044,T008713,P0012,PR008,2.0,375.3,Transaction was rejected
39058,T008716,P0107,PR017,3.0,194.61,Transaction was rejected
39059,T008716,P0084,,1.0,18.47,Transaction was rejected
39060,T008716,P0136,PR018,-2.0,-19.38,Transaction was rejected
39061,T008716,P0074,PR029,3.0,101.13,Transaction was rejected
39062,T008716,P0177,,5.0,1073.25,Transaction was rejected
39063,T008716,P0145,PR026,1.0,18.68,Transaction was rejected
39064,T008716,P0042,,1.0,52.72,Transaction was rejected
39065,T008716,P0180,PR023,4.0,929.16,Transaction was rejected
39115,T008726,P0164,PR013,4.0,360.24,Transaction was rejected
39116,T008726,P0172,PR028,5.0,182.3,Transaction was rejected
39117,T008726,P0194,PR030,4.0,545.84,Transaction was rejected
39118,T008726,P0138,PR006,4.0,18.52,Transaction was rejected
39119,T008727,P0047,PR003,5.0,89.95,Transaction was rejected
39120,T008727,P0064,PR004,5.0,151.75,Transaction was rejected
39121,T008727,P0157,PR007,2.0,101.24,Transaction was rejected
39122,T008727,P0024,PR010,3.0,338.55,Transaction was rejected
39123,T008727,P0020,PR016,1.0,32.28,Transaction was rejected
39124,T008727,P0038,PR021,1.0,55.26,Transaction was rejected
39125,T008727,P0077,,,230.64,Transaction was rejected
39126,T008727,P0131,PR014,2.0,72.32,Transaction was rejected
39149,T008734,P0024,PR011,5.0,564.25,Transaction was rejected
39150,T008734,P0010,PR011,2.0,230.62,Transaction was rejected
39176,T008741,P0087,PR005,4.0,62.84,Transaction was rejected
39201,T008746,P0184,PR026,,159.72,Transaction was rejected
39202,T008746,P0192,PR023,1.0,217.3,Transaction was rejected
39276,T008766,P0138,,1.0,4.63,Transaction was rejected
39277,T008766,P0111,PR026,3.0,42.33,Transaction was rejected
39278,T008766,P0050,PR014,2.0,17.08,Transaction was rejected
39279,T008766,P0068,,5.0,344.0,Transaction was rejected
39320,T008778,P0029,PR016,1.0,129.24,Transaction was rejected
39321,T008778,P0054,,2.0,97.02,Transaction was rejected
39342,T008782,P0116,PR028,4.0,87.16,Transaction was rejected
39379,T008790,P0028,,2.0,201.32,Transaction was rejected
39380,T008790,P0110,,2.0,21.1,Transaction was rejected
39381,T008790,P0123,PR008,5.0,169.65,Transaction was rejected
39383,T008790,P0017,,2.0,72.68,Transaction was rejected
39407,T008797,P0075,PR001,1.0,29.13,Transaction was rejected
39408,T008797,P0179,PR030,2.0,295.78,Transaction was rejected
39409,T008797,P0033,PR030,4.0,81.48,Transaction was rejected
39410,T008797,P0163,PR024,4.0,249.76,Transaction was rejected
39411,T008797,P0118,,1.0,22.09,Transaction was rejected
39412,T008797,P0111,PR027,4.0,67.57,Transaction was rejected
39413,T008797,P0071,PR025,2.0,78.21,Transaction was rejected
39458,T008807,P0175,PR025,4.0,131.2,Transaction was rejected
39459,T008807,P0024,PR012,4.0,451.4,Transaction was rejected
39460,T008807,P0089,PR025,4.0,92.88,Transaction was rejected
39749,T008872,P0156,PR021,1.0,11.03,Transaction was rejected
39750,T008872,P0179,PR009,2.0,295.78,Transaction was rejected
39751,T008872,P0084,PR008,5.0,92.35,Transaction was rejected
39814,T008885,P0178,PR006,3.0,650.88,Transaction was rejected
39894,T008902,P0009,,-3.0,-137.31,Transaction was rejected
39938,T008910,P0022,PR002,2.0,64.56,Transaction was rejected
39939,T008910,P0080,PR025,1.0,47.6,Transaction was rejected
39940,T008910,P0060,PR009,2.0,23.88,Transaction was rejected
39941,T008910,P0015,,,530.46,Transaction was rejected
39942,T008910,P0077,PR011,5.0,288.3,Transaction was rejected
39943,T008910,P0060,PR030,5.0,59.7,Transaction was rejected
39944,T008910,P0003,PR021,4.0,141.16,Transaction was rejected
40065,T008940,P0040,PR025,4.0,295.8,Transaction was rejected
40066,T008940,P0127,PR024,2.0,42.6,Transaction was rejected
40067,T008940,P0174,PR008,5.0,768.35,Transaction was rejected
40086,T008945,P0099,PR019,5.0,169.5,Transaction was rejected
40087,T008945,P0116,PR016,1.0,21.79,Transaction was rejected
40088,T008945,P0186,,2.0,444.08,Transaction was rejected
40089,T008945,P0077,PR008,4.0,230.64,Transaction was rejected
40090,T008945,P0022,PR026,1.0,32.28,Transaction was rejected
40091,T008945,P0181,PR018,5.0,927.05,Transaction was rejected
40092,T008945,P0114,PR019,1.0,54.38,Transaction was rejected
40093,T008945,P0026,PR016,-5.0,-577.95,Transaction was rejected
40102,T008949,P0063,,1.0,76.49,Transaction was rejected
40109,T008951,P0102,,1.0,55.37,Transaction was rejected
40110,T008951,P0149,PR030,5.0,66.65,Transaction was rejected
40111,T008951,P0052,PR007,-3.0,-296.82,Transaction was rejected
40112,T008951,P0007,PR005,2.0,56.22,Transaction was rejected
40113,T008952,P0085,PR017,2.0,61.32,Transaction was rejected
40114,T008952,P0125,PR020,3.0,80.34,Transaction was rejected
40115,T008952,P0074,PR020,3.0,101.13,Transaction was rejected
40116,T008952,P0082,,2.0,23.66,Transaction was rejected
40134,T008957,P0106,PR010,2.0,84.28,Transaction was rejected
40135,T008957,P0142,PR018,4.0,82.8,Transaction was rejected
40136,T008957,P0185,,4.0,451.8,Transaction was rejected
40137,T008957,P0171,PR030,4.0,101.2,Transaction was rejected
40138,T008957,P0100,,5.0,13925.0,Transaction was rejected
40139,T008957,P0177,PR013,2.0,429.3,Transaction was rejected
40274,T008985,P0094,PR008,4.0,141.08,Transaction was rejected
40275,T008985,P0162,,4.0,336.12,Transaction was rejected
40276,T008985,P0044,,5.0,179.1,Transaction was rejected
40277,T008985,P0115,PR014,3.0,97.59,Transaction was rejected
40278,T008985,P0018,PR024,5.0,756.75,Transaction was rejected
40279,T008985,P0143,PR006,1.0,3.22,Transaction was rejected
40291,T008988,P0187,PR022,3.0,869.64,Transaction was rejected
40292,T008988,P0105,,3.0,103.5,Transaction was rejected
40293,T008988,P0065,,2.0,153.92,Transaction was rejected
40378,T009006,P0118,PR003,3.0,66.27,Transaction was rejected
40379,T009006,P0094,PR020,,35.27,Transaction was rejected
40490,T009031,,PR003,2.0,,Transaction was rejected
40491,T009031,P0082,PR030,1.0,11.83,Transaction was rejected
40492,T009031,P0101,PR016,1.0,48.49,Transaction was rejected
40493,T009031,P0051,,1.0,40.2,Transaction was rejected
40494,T009031,P0117,PR023,4.0,70.56,Transaction was rejected
40523,T009039,P0125,PR022,2.0,53.56,Transaction was rejected
40524,T009039,P0020,PR013,2.0,64.56,Transaction was rejected
40525,T009039,P0053,PR015,2.0,78.06,Transaction was rejected
40526,T009039,P0136,PR015,2.0,19.38,Transaction was rejected
40527,T009039,P0028,,1.0,100.66,Transaction was rejected
40528,T009039,P0035,PR009,3.0,141.12,Transaction was rejected
40529,T009039,P0018,PR005,3.0,454.05,Transaction was rejected
40530,T009039,P0050,,1.0,8.54,Transaction was rejected
40537,T009042,P0138,PR018,1.0,,Transaction was rejected
40538,T009042,P0109,PR026,5.0,188.25,Transaction was rejected
40539,T009042,P0147,,1.0,,Transaction was rejected
40540,T009042,P0148,,1.0,13.82,Transaction was rejected
40565,T009050,P0084,,3.0,55.41,Transaction was rejected
40566,T009050,P0155,PR029,4.0,387.48,Transaction was rejected
40567,T009050,P0122,PR017,4.0,120.36,Transaction was rejected
40568,T009050,P0153,PR003,4.0,99.08,Transaction was rejected
40569,T009050,P0032,PR006,1.0,11.98,Transaction was rejected
40570,T009051,P0115,PR012,1.0,32.53,Transaction was rejected
40571,T009051,P0114,PR014,1.0,54.38,Transaction was rejected
40572,T009051,P0128,,,102.96,Transaction was rejected
40573,T009051,P0196,PR015,3.0,876.18,Transaction was rejected
40574,T009051,P0163,,4.0,249.76,Transaction was rejected
40575,T009051,P0166,PR018,4.0,341.32,Transaction was rejected
40576,T009051,P0003,,4.0,141.16,Transaction was rejected
40609,T009061,P0042,PR023,1.0,52.72,Transaction was rejected
40610,T009061,P0089,PR021,1.0,23.22,Transaction was rejected
40611,T009061,P0157,PR019,3.0,151.86,Transaction was rejected
40612,T009061,P0147,PR001,3.0,29.1,Transaction was rejected
40613,T009061,P0076,PR026,1.0,76.87,Transaction was rejected
40614,T009061,P0145,PR011,5.0,93.4,Transaction was rejected
40689,T009076,P0104,,5.0,121.05,Transaction was rejected
40690,T009076,P0017,PR007,5.0,181.7,Transaction was rejected
40707,T009082,P0123,PR002,5.0,169.65,Transaction was rejected
40708,T009082,P0082,PR002,5.0,59.15,Transaction was rejected
40709,T009082,P0152,,3.0,83.04,Transaction was rejected
40710,T009082,P0074,,,134.84,Transaction was rejected
40711,T009082,P0092,,4.0,171.84,Transaction was rejected
40712,T009082,P0012,PR021,2.0,375.3,Transaction was rejected
40713,T009082,P0060,PR005,5.0,59.7,Transaction was rejected
40714,T009082,P0052,PR007,5.0,494.7,Transaction was rejected
40871,T009115,P0085,PR025,5.0,153.3,Transaction was rejected
40872,T009115,P0031,PR020,2.0,147.04,Transaction was rejected
40873,T009115,P0092,PR030,1.0,42.96,Transaction was rejected
40875,T009115,P0055,PR013,5.0,343.38,Transaction was rejected
40979,T009137,P0162,PR017,3.0,252.09,Transaction was rejected
40980,T009137,P0048,PR018,5.0,416.75,Transaction was rejected
40981,T009137,P0191,PR021,4.0,911.52,Transaction was rejected
40982,T009137,P0125,PR020,2.0,53.56,Transaction was rejected
40983,T009137,P0119,PR017,5.0,102.85,Transaction was rejected
